mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
19815,No Game No Life,ノーゲーム・ノーライフ,https://myanimelist.net/anime/19815/No_Game_No_Life,https://cdn.myanimelist.net/images/anime/1074/111944.jpg,TV,Finished Airing,8.04,1600365.0,2014-04-09 00:00:00+00:00,2014-06-25T00:00:00+00:00,"Sixteen sentient races inhabit Disboard, a world overseen by Tet, the One True God. The lowest of the sixteen—Imanity—consists of humans, a race with no affinity for magic. In a place where everything is decided through simple games, humankind seems to have no way out of their predicament—but the arrival of two outsiders poses a change.

On Earth, stepsiblings Sora and Shiro are two inseparable shut-ins who dominate various online games under the username ""Blank."" While notorious on the internet, the pair believe that life is merely another dull game. However, after responding to a message from an unknown user, they are suddenly transported to Disboard. The mysterious sender turns out to be Tet, who informs them about the world's absolute rules. After Tet leaves, Sora and Shiro begin their search for more information and a place to stay, taking them to Elkia—Imanity's only remaining kingdom.

There, the duo encounters Stephanie Dola, an emotional girl vying for the kingdom's sovereignty. In desperation, she attempts to regain her father's throne, but her foolhardiness makes her goal unachievable. Inspired by the girl's motivation and passion, Sora and Shiro decide to aid Stephanie in getting Elkia back on its feet, ultimately aiming to become the new rulers of the enigmatic realm.

[Written by MAL Rewrite]",632.0,20,2513139,48288,"['Comedy', 'Fantasy', 'Ecchi']",['Madhouse'],"['Isekai', 'Strategy Game']",[],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2014.0,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X']",[],['Sentai Filmworks'],"['Crunchyroll', 'HIDIVE', 'Netflix']"
24991,No Game No Life Specials,ノーゲーム・ノーライフ ミニ,https://myanimelist.net/anime/24991/No_Game_No_Life_Specials,https://cdn.myanimelist.net/images/anime/7/71783.jpg,Special,Finished Airing,6.77,94397.0,2014-06-25 00:00:00+00:00,2014-11-26T00:00:00+00:00,Picture drama specials included on the Blu-ray/DVD volumes.,5644.0,1384,192674,234,"['Comedy', 'Fantasy', 'Ecchi']",['Madhouse'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,6.0,Summer,,['Media Factory'],[],['Sentai Filmworks'],[]
33674,No Game No Life: Zero,ノーゲーム・ノーライフ ゼロ,https://myanimelist.net/anime/33674/No_Game_No_Life__Zero,https://cdn.myanimelist.net/images/anime/1085/90759.jpg,Movie,Finished Airing,8.16,499861.0,2017-07-15 00:00:00+00:00,,"In ancient Disboard, Riku is an angry, young warrior intent on saving humanity from the warring Exceed, the 16 sentient species, fighting to establish the One True God among the Old Deus. In a lawless land, humanity's lack of magic and weak bodies have made them easy targets for the other Exceed, leaving the humans on the brink of extinction. 

One day, however, hope returns to humanity when Riku finds a powerful female Ex-Machina, whom he names Schwi, in an abandoned elf city. Exiled from her Cluster because of her research into human emotions, Schwi is convinced that humanity has only survived due to the power of these feelings and is determined to understand the human heart. Forming an unlikely partnership in the midst of the overwhelming chaos, Riku and Schwi must now find the answers to their individual shortcomings in each other, and discover for themselves what it truly means to be human as they fight for their lives together against all odds. Each with a powerful new ally in tow, it is now up to them to prevent the extinction of the human race and establish peace throughout Disboard.

[Written by MAL Rewrite]",475.0,207,930681,7912,"['Drama', 'Fantasy', 'Romance']",['Madhouse'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,1.0,Summer,,"['Frontier Works', 'Movic', 'AT-X', 'Kadokawa']",[],['Sentai Filmworks'],"['HIDIVE', 'Netflix', 'Animax Mongolia']"
52611,Okashi na Tensei,おかしな転生,https://myanimelist.net/anime/52611/Okashi_na_Tensei,https://cdn.myanimelist.net/images/anime/1251/136232.jpg,TV,Finished Airing,6.7,50562.0,2023-07-04 00:00:00+00:00,2023-09-19T00:00:00+00:00,"When a genius patissier dies in a tragic accident before achieving his dream of creating the world's greatest sweets, he is reincarnated as nine-year-old Pastry Mille ""Pas"" Morteln. Now in a medieval world brimming with swords and magic, Pas enjoys a peaceful life in the Fief of Morteln under the authority of his father, the military hero Lord Casserole. However, scarce ingredients render sweets a luxury, so Pas can only dream of baking.

Once news arrives of approaching bandits, Pas must learn magic and fight to defend his land, all to one day create a confectionery paradise!

[Written by MAL Rewrite]",6080.0,2244,104506,246,['Fantasy'],['SynergySP'],"['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2023.0,"['Imagin', 'MediaNet', 'Movic', 'KlockWorx', 'Crunchyroll', 'U-NEXT', 'TO Books', 'CTW']",[],[],"['Crunchyroll', 'Aniplus TV', 'Bahamut Anime Crazy', 'Muse Asia']"
61549,Okiraku Ryoushu no Tanoshii Ryouchi Bouei: Seisankei Majutsu de Na mo Naki Mura wo Saikyou no Jousai Toshi ni,お気楽領主の楽しい領地防衛～生産系魔術で名もなき村を最強の城塞都市に～,https://myanimelist.net/anime/61549/Okiraku_Ryoushu_no_Tanoshii_Ryouchi_Bouei__Seisankei_Majutsu_de_Na_mo_Naki_Mura_wo_Saikyou_no_Jousai_Toshi_ni,https://cdn.myanimelist.net/images/anime/1922/151761.jpg,TV,Not yet aired,6.85,,2026-01-01 00:00:00+00:00,,"Van, the fourth son of a powerful noble, is only two years old when he remembers his past life as a salaryman in Japan. With his adult brain in a young body, he's considered a child prodigy...until he displays the ""Production Magic"" skill when he turns eight. In a family that favors offensive magic, this crafting skill is considered useless in battle, and Van is banished to oversee a tiny country town in disgrace. With only his personal maid, the memories of his past life, and his ""worthless"" magic, can Van improve the fortunes of this little village—and himself?

(Source: Seven Seas Entertainment)",,11375,2629,8,['Fantasy'],[],"['Isekai', 'Reincarnation']",[],Light novel,,,Winter,,[],[],[],[]
61150,Onmyou Kaiten Re:Birth,陰陽廻天 Re:バース,https://myanimelist.net/anime/61150/Onmyou_Kaiten_Re_Birth,https://cdn.myanimelist.net/images/anime/1933/150503.jpg,TV,Finished Airing,6.53,6808.0,2025-07-03 00:00:00+00:00,2025-09-18T00:00:00+00:00,"Teenage delinquent Takeru Narihira has been having a recurring dream where he is chased by monsters, only for a mysterious girl to always rescue him. Having fallen in love with her, he promises her on their 1,999th meeting that he will be the one to save her the next time. But a motorcycle accident sends Takeru to Denji Heian-kyo—an alternate version of Japan's ancient capital with futuristic technology and the home of the girl from his dreams, Tsukiyima, who does not recognize him.

However, a black mist soon descends upon the city, petrifying citizens and unleashing monsters called oni. Only the so-called onmyouji—sorcerers who wield mystical powers and pilot magical ""shikigami"" suits—can fight them. When the mist returns, Takeru discovers that he has strange transformation powers and can resist the oni. But he and Tsukimiya are ultimately killed, and Takeru awakens in Denji Heian-kyo once again, this time two weeks before the appearance of the mist. Swearing to protect Tsukimiya at all costs, Takeru vows to become an onmyouji and change the future.

[Written by MAL Rewrite]",7077.0,4995,23278,35,"['Action', 'Fantasy', 'Sci-Fi']",['David Production'],['Isekai'],[],Original,PG-13 - Teens 13 or older,12.0,Summer,2025.0,"['Kodansha', 'Movic', 'Fuji TV', 'KlockWorx', 'Sammy', 'Kansai Telecasting', 'Crunchyroll', 'Hakuhodo']",[],[],"['Crunchyroll', 'Ani-One Asia', 'Bahamut Anime Crazy']"
60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,俺は星間国家の悪徳領主！,https://myanimelist.net/anime/60154/Ore_wa_Seikan_Kokka_no_Akutoku_Ryoushu,https://cdn.myanimelist.net/images/anime/1703/148600.jpg,TV,Finished Airing,7.02,34006.0,2025-04-06 00:00:00+00:00,2025-06-22T00:00:00+00:00,"In his last life, Liam lived as a moral, responsible person...but died deep in debt and betrayed by his wife. Reborn into the ruling family of a vast interstellar empire, Liam knows that life is divided between the downtrodden and the ones who do the stomping, so this time he's going to take what he wants and live for himself. But somehow, things refuse to work out that way. Despite doing his best to become a tyrant, Liam's decisions lead to nothing but peace and prosperity for the empire under his rule, and he just gets more and more popular!

(Source: Seven Seas Entertainment)",4399.0,2698,77585,270,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['Quad'],"['Harem', 'Isekai', 'Mecha', 'Reincarnation', 'Space']",[],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2025.0,"['Pony Canyon', 'Overlap', 'ABC Animation', 'Bushiroad Move', 'GREE Entertainment', 'Procen Studio']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'MeWatch', 'Muse Asia']"
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,https://myanimelist.net/anime/38555/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta,https://cdn.myanimelist.net/images/anime/1483/107061.jpg,TV,Finished Airing,7.45,266381.0,2020-04-05 00:00:00+00:00,2020-06-21T00:00:00+00:00,"Most people would prefer being the protagonist of a world full of adventure, be it in a game or in another world. But, unfortunately, a certain girl is not so lucky. Regaining the memories of her past life, she realizes that she was reborn in the world of Fortune Lover—one of the games she used to play.

Unfortunately, the character she was reincarnated into—Catarina Claes—is the game's main antagonist, who faces utter doom in every ending. Using her extensive knowledge of the game, she takes it upon herself to escape from the chains of this accursed destiny.

However, this will not be an easy feat, especially since she needs to be cautious as to not set off death flags that may speed up the impending doom she is trying to avoid. Even so, to make a change that will affect the lives of everyone around her, she strives—not as the heroine—but as the villainess.

[Written by MAL Rewrite]",2246.0,502,495999,3192,"['Comedy', 'Fantasy', 'Romance']",['SILVER LINK.'],"['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2020.0,"['Mainichi Broadcasting System', 'Asmik Ace', 'King Records', 'Ichijinsha', 'Nichion']",[],['Crunchyroll'],['Crunchyroll']
49842,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Movie,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…,https://myanimelist.net/anime/49842/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_Movie,https://cdn.myanimelist.net/images/anime/1360/138828.jpg,Movie,Finished Airing,7.17,5005.0,2023-12-08 00:00:00+00:00,,"After Catarina avoids her own death flag, she and her friends run into a mysterious young man traveling with a caravan. Who is this young man and what does he want?",3616.0,3657,45360,176,"['Comedy', 'Fantasy', 'Romance']",['SILVER LINK.'],"['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],Light novel,PG-13 - Teens 13 or older,1.0,Winter,,['Nichion'],[],[],['Crunchyroll']
49457,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった… OAD,https://myanimelist.net/anime/49457/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_OVA,https://cdn.myanimelist.net/images/anime/1996/118848.jpg,OVA,Finished Airing,6.87,11713.0,2021-09-30 00:00:00+00:00,,"Before they met Catarina Claes, each of her close friends struggled with their personal conflicts. But with a bright smile and a helping hand, the warmth of Catarina's friendship began to melt away the moments of their lonesome darkness.

[Written by MAL Rewrite]",5109.0,4481,29965,42,"['Comedy', 'Drama', 'Fantasy', 'Romance']",['SILVER LINK.'],"['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],Light novel,PG-13 - Teens 13 or older,1.0,Fall,,[],[],[],[]
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X,https://myanimelist.net/anime/42282/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta_X,https://cdn.myanimelist.net/images/anime/1088/116439.jpg,TV,Finished Airing,7.25,117213.0,2021-07-03 00:00:00+00:00,2021-09-18T00:00:00+00:00,"With no more death flags in sight, personable but dense Catarina Claes is finally able to lead a peaceful life surrounded by all of her friends and family. For that reason, she is determined to enjoy the school festival to the fullest without any concern on her mind.

Unbeknownst to her, however, the story of Fortune Lover—the game she used to play—has yet to end. Even more characters make an appearance, each with their own agenda to fulfill, and new mysteries await Katarina and those she loves. Will there be any way to avoid a bad ending when Catarina cannot remember what happens next?

[Written by MAL Rewrite]",3193.0,1018,266215,1105,"['Comedy', 'Fantasy', 'Romance']",['SILVER LINK.'],"['Isekai', 'Reverse Harem', 'School', 'Villainess']",['Shoujo'],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2021.0,['Nichion'],[],[],"['Crunchyroll', 'Animax Asia', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili', 'Laftel', 'iQIYI']"
50461,Otome Game Sekai wa Mob ni Kibishii Sekai desu,乙女ゲー世界はモブに厳しい世界です,https://myanimelist.net/anime/50461/Otome_Game_Sekai_wa_Mob_ni_Kibishii_Sekai_desu,https://cdn.myanimelist.net/images/anime/1161/121462.jpg,TV,Finished Airing,7.32,188795.0,2022-04-03 00:00:00+00:00,2022-06-19T00:00:00+00:00,"Blackmailed into playing a dating simulator set in a matriarchy, an ordinary man must put up with the unbearable and convoluted world until he clears the game. After countless days of grinding, he finally manages to beat it, but his hardcore gaming comes at a cost: extreme sleep deprivation and hunger.

While heading out to the convenience store to solve one of these problems, the man tumbles down the stairs and falls unconscious, only to wake up to the worst possible realization—he has been reincarnated into the game as the mob character Leon Fou Bartfort. Now trapped in a world he despises, Leon must use his knowledge of the game to navigate through the plot safely and sustain himself in a society where the odds are heavily stacked against him.

[Written by MAL Rewrite]",2805.0,727,362851,2332,"['Action', 'Fantasy', 'Romance']",['ENGI'],"['Harem', 'Isekai', 'Mecha', 'Reincarnation', 'School']",[],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2022.0,"['AT-X', 'Sammy', 'bilibili', 'Kadokawa Media House', 'Kadokawa', 'Micro Magazine Publishing', 'Micro House']",[],['Crunchyroll'],"['Crunchyroll', 'Animax Korea', 'Aniplus Asia', 'Bilibili Global', 'Laftel']"
